ID	Name	Average User Rating
844412211	Beast Battles	4.5
844678885	2560 - New Style of 2048	4.0
844858128	Robot Ranger - Save Future City in this Fun Endless Jumper	
844859536	Backgammon Championship	
845019206	Chess Master 2014	3.5
845067379	BMX Babies - Fun Bike Game for Boys and Girls	
845072358	Sentinel 4: Dark Star	4.0
845080511	CUBISTIC	
845080511	CUBISTIC	
845108205	First Class Flurry	4.5
845110271	Grid Puzzle Logic Game - Nonogram/Picross Pixel Puzzle	4.5
845129661	Plunder Pirates	4.5
845162863	"""Papa's Ice Cream Shop"""	4.0
845162981	Bit Bot Bo	
845172245	Incursion TD: Tower Defense Game	4.0
845271479	Connect4	
845271479	Connect4	
845450926	Flatris - The Legendary Game	2.0
845724137	Mars Robot Alien Planet Attack Game	
845742030	Crazy Cake Stacking Maker	
845762740	Art of Kakuro - A Number Puzzle Game More Fun Than Sudoku	4.5
845982873	Redneck Fishing Madness Revenge	3.5
846328886	HexLogic - Fans	
846637606	Dotster	4.5
846746281	Math Calcs	
846873948	2048 Doge	2.0
847463942	Kill The Germs!	
847542292	Four in Sequence Pro	
847609478	Clash of Zombies- Match 3 Adventure	
847985808	Star Wars\u2122: Commander	4.5
848004392	Buggy Tavern	
848028509	Dragon Warlord\u2122	4.0
848202891	2048 Color Mania	
848246447	City Island: Premium - Builder Tycoon - Citybuilding Sim Game from Village to Megapolis Paradise - Gold Edition	4.0
848267084	2048 ~ Game	
848386578	Retaliation Path of War	
848445956	Chess - Free Board Game	3.5
848789560	Fruit Story!	4.5
848800003	4096 - Impossible Connect Game: Double 2048	
848883788	Stunt Bike: Over Handle Bars	
848888136	2048 Dynasty - The 2048 App	
848890259	Exact 2 Blast Gems and Bricks Very Addictive Game	4.0
848915125	Putination	
848989704	"""An Easter Egg Blitz - Don't Smash, Hit, or Breaky"""	
849597976	Watermelon Splash Game	
849798794	Humans vs Zombies	4.5
849799076	Trouble With Robots	4.5
849893589	ExoGears2: Robots Combat Arena	4.0
849902759	Escape the Room Now!	2.5
849913327	Escape the Room Zombies	3.0
849934262	Happy Cow!	4.5
849965614	2048 Cute Edition	4.0
850029698	Mermaid Rescue - Enter The Hungry World Of The Shark	
850335973	Metallicars	4.0
850352545	Amazing killer Whale ocean Park adventure Game	
850363116	Soccer Crush : 2014 Edition	
850363304	Amazing killer Whale ocean Park adventure Game - Full Version	
850431608	Easter Bunny Egg Hunt Run and Jump Collect them All	3.5
850699519	Double Rainbow - The dangerously addicting (and colorful) game	5.0
850825925	King Pudding: A cute 2048 number puzzle game	4.5
851042224	Carnival Birds Fruit Fall Escape	
851401134	Cryption	4.0
851711277	Sonny	4.5
851859985	FlipPix Art - Games	
851862077	Balloon Drop	
851882665	"""Trump's Videos for Hearthstone"""	5.0
851901664	Impossible Tangle Puzzle Game	4.5
851970884	Deep Sea Diver	
852086675	Monsters 2048	
852132259	ColorMania - A new twist on 2048 (guess the color and merge them to get the darkest tile)	
852203641	Snow - World	4.5
852288283	Zombie Survival - Attack of the Robot Fun Maze Game	
852326544	FreeSolitaire %	
852530737	Kitty Puzzles Slide	
852912420	Summoners War	4.5
852933712	Slipy Quest	
853112618	Egg Break Tap Puzzle Story	
853159674	Least	5.0
853184749	Super Doodle Ball Clear Pop	
853564492	Cheats 4 Hire \u2013 school of cheaters	
853565788	Zombie Tower Defence Castle Creeps TD Madness War	4.0
853589869	Dictator: The Political Game	2.0
853652927	Super High Rise Building Tower Stacker	
853680597	Art Of War 3:RTS Strategy Game	5.0
853708761	Top Tank - Tilt to Dodge a Mine and Win the War	
853749380	Math Talent - best free Educational game for kids,children addition,baby counting	
853874121	Spider Classic Solitaire	
853877239	FreeCell & Eight Off	
853932578	Tic Tac Toe Free.	
853934690	#Tiles	
854159268	Qu Game	5.0
854205820	Armies of Dragons	3.0
854338644	Runway Girl Seasons	
854403179	Super Penguin Ice Fishing	4.5
854866033	Cracky Egg - Easter Fun	
854885123	4x 2048 Real Money Tournaments & Multiplayer	4.0
854939146	Stack Rummy Znappy	
855043932	Red Ball Wipeout Bounce	2.5
855079454	Four in a Row - Connect Four (Connect4) Free - Edition 2014	
855209290	Cookie Clicker Rush	4.5
855212379	BattleCry: World War Game	4.5
855218411	Guilds & Heroes	5.0
855412345	Infection 2 Bio War Simulation by Fun Games For Free	4.5
855478488	Swap the Box Free	
855554505	Bad Vampire: Stop Dracula before dawn	
856060891	Army Strike Force Weaponry Battalion	
856200108	Next Stop HD	5.0
856254558	Space-Mission	
856268291	SAT Resource - Ace the SAT through study reminder, prep tracker and a pre packaged set of math, vocab, English, reading and essay topics!	
856957886	Take 2 Deluxe	
857003117	Plumber Puzzle Crack The Code	
857082901	Rainbow-Crush	
857149885	Fish vs. Crabs	
857251440	Tapcraze, the never ending game	2.0
857260017	Fibonacci - Impossible Numbers Game	
857449903	METAL SLUG DEFENSE	4.5
857650790	Flying Pony Adventure - Ancient Pegasus Sky Flapper Rush	
857723372	Flick Golf Champions FREE: Mini Sport Toss Now!	3.5
857734657	Next Stop HD Lite	
857812313	Bubble Fruit Trouble Blitz	
858039162	Chess Clock by Chess.com	4.5
858088514	Hit the dot - Reaction Game	
858341969	Heroes of Marshes	
858352097	Child Learn Math	
858487260	Exact - Blast Gems and Bricks Very Addictive Game	
858506147	Sociedade moderna	
858506471	Independ\xeancia Americana	
858519344	Alexander Strategy Game	
858525203	2048+#	4.5
858580796	Ball Breaker Pop	
858592426	Flappy Amazon Waters FREE -  Top addicting underwater city kids game	4.5
858609088	Battle City : Defend your home	4.0
858855655	Catch The Pou Free	
859013078	Dino Rage Defense TD	3.5
859121042	Fifty/Fifty	
859125221	ParkCraft	
859148736	EMERGENCY HQ	4.5
859169154	Ninja Bunny Bounce Pop	
859204347	World of Tanks Blitz MMO	4.5
859644120	Game Studio Tycoon \u2013 Become A Game Developer!	4.0
859831005	Heroes Vs Zombies : Clash of Egypt	4.5
859954889	Numismatist	4.5
860103287	Math Hero by Erudite	4.0
860201610	64	
860250976	2048 Jewels	4.5
860299781	John Tico	
860372543	Bust A Mine	5.0
860372644	Two to Infinity: Beyond 2048	4.5
860384042	Attrition	
860440635	Downtown Mafia: Gang Wars Game	4.5
860462578	Super Astronaut Launch - Cool Planet Space Jump Arcade	
860498425	4.in.a.row - Free Connect 4 Style Game	
860507942	Rise of Heroes	4.5
861014899	Tonkin - Strategic Board Game for Two	
861064105	Easter Bunny Hunt	
861315970	NiOuiNiNonCounter	
861349051	Take 2 Deluxe Lite	
861641183	Only Flaps And Horses	
861679004	Only Flaps And Horses HD	
861896839	Evolserk	
861898032	Baggage Flick Frenzy FREE - Cool Airport Terminal Luggage Toss Challenge	
861898439	Next Stop Mobile Lite	
861898755	"""Happy Gran Run FREE - Granny's Gone Bloody Angry (Mad)!"""	
862043592	E.G. Chess Free	3.5
862364243	4 in a row bluetooth	
862401931	SpellUp	4.5
862427438	NomNom!	3.5
862489237	AVALANCHA - SUPEREQUIPO NOCILLA	
863059530	Defend Your Life!	4.5
863062025	Frontline: Road to Moscow	4.0
863064054	Oz-y The Wizard - Mega Field-Runners Battle Multi-Player 3-D	
863067072	RobotVSAlien	
863077945	Cannon Bomb Shooter: Blast the Piggies!	
863766847	Flappy Craft - Ender Dragon Bird Game: Pixel Edition	
863858988	2048 Hot Girls Edition	4.5
864049211	Pesky Humans 2D strategy game	
864103912	Super Mechs: Battle Bots Arena	4.0
864130061	Blast the Zombies! zombie Bomber	
864211346	8192 - Ultimate Tile Puzzle Game	
864880043	Red Ball Bouncy Ultima	
864880281	Mushroom Wars: Space!	4.0
864880531	Civilization Revolution 2	4.0
865305886	Puppy Dog Potty Story	
865365087	King Tablosu	
865469487	Girls in Tic Tac Toe	
865479146	Chess Arsenal	4.0
865484597	2048 Boom!	
865650496	Elastrix	
865777212	Kids Learn Math - best free Educational game for kids,children addition,baby counting	
865940444	Pet Blast - Top free animal match 3 game for family & kids,have fun!	4.5
865963530	Net Deck	5.0
865971126	Dr. DIGGS & The Underwater Treasure Defenders	4.0
865993842	Perfect Zero Puzzle	
866064809	Wildlife Colony Join | Jelly Wild Fun Animals Cascade | Free Game	
866437367	Five Dice! Plus	4.0
866553362	Gold (Au)	
866560582	FInd Next 2	
866570939	Mahjong In Poculis	
866688884	Hack, Slash, Loot	4.0
866754156	"""Bug Smash - Don't Tap the white tile & splat the Bugs Piano Style"""	3.5
866757983	Bot or Not	3.0
866761845	Turbo Tile Tap (T3)	4.5
866817389	Galactic Empire	3.5
866995547	Crazy123	
867266659	Special Tactics	4.5
867366250	Labyrinth Tilt Maze	5.0
867400307	Magic 2- funny puzzle game	5.0
867427452	Clash of Lords 2: Guild Castle	4.0
867439268	Light and Gravity	
867462057	Ball Smasher: The Big Bang	4.5
867476823	2048 HD swipe to challenge numbers free	
867484290	Sportimo	4.0
867484290	Sportimo	4.0
867503455	FouFace 2048	
867612246	Calculate!	
867709805	Commando Cat: Avoid the Bombs!	
867765958	2048 gangsta	
867775151	Gems & Jewels Unblock Blitz	
868013780	Onion Heroes: Addictive tower defence game	4.0
868031704	64 HD	
868033700	Tower Defense: Infinite War	4.0
868064445	Tank Madness 2019	4.5
868188579	2048+Levels Number Puzzle - Brain Teaser Math Challenge	4.5
868318630	Spedition	
868585137	"""Don't Touch The White Tile - Tap The Black Tiles Free"""	4.0
868609873	Finger Darts (Nim Strategy)	
868610722	Hidden Objects Home	
868696324	Shogi Lv.100 Lite for iPad	
868729210	Jelly Box Puzzle Lite	3.5
868732643	Flappy Snitch	
868762285	Water Defence	
868795597	Heroes : A Grail Quest	4.5
869183892	CaOo	
869223040	Allstar Billiards	4.0
869328956	2048 Knights	
869341551	Ancient Planet Tower Defense	4.5
869344985	Ancient Planet Defense HD	4.5
869363794	"""Panzer Campaigns - Market-Garden '44"""	4.0
869714054	Flappy 2048 Challenge	
869721893	White Dot - Better Than Piano Tiles and White Tiles	4.0
869752926	2048 Puzzle Game-For iOS 7	
870062402	Clear123	
870105040	Centeuro	
870117474	"""DeckEleven's Railroads"""	4.0
870183884	Epic Dragons	
870615379	Civil War Battles - Peninsula	
870746172	Civil War - Chancellorsville	
870764840	Racing Empires	3.0
871111374	32 Hero - Touch the Numbers from 1 to 32	5.0
871117376	Compass Point: West	4.5
871122034	Rush for gold: California HD	5.0
871161769	Real Crazy 3D Monster Truck Run: Extreme Offroad Highway Legends- Free Racing Game	5.0
871193539	FreeSolitaire Plus	
871205610	Great Little War Game 2	3.0
871223443	Wedding Runner: Escape of the Getaway Groom	4.5
871329169	"""Magic Maze Game - Where's the path? Find the correct path to solve the problem"""	
871353749	Red Dots	
871699655	"""Tile Tap - Touch Black Don't Hit White: Piano Scale Edition"""	4.0
871719414	Hidden Objects Mistry House	
871823820	Shape Slide - The new 2048,1024 play game	
871865033	Epic Solitaire Collection	4.0
871865218	Crescent Solitaire	3.5
871865424	Giza Solitaire	
871873955	"""Cats tiles - Don't tap the dogs"""	
871884339	Hearts Premium Edition	4.5
872053968	Sev Zero: Air Support	4.5
872528606	Word Quest - Piano Tile Style	
872559087	8 Picture jigsaw PuzzleGame - 6 Cognitive Slider brain teasers & 4 shuffle pack puzzle game	
872848158	FreeSolitaireHD %	
872966939	Tank Battle - Mini War	4.5
873347758	BubblesUP	
873463541	Loose Aliens Puzzle Craze - Match 3 Defense Blast	4.5
873637664	Strategy Duel	
873662098	Air Hockey - Classic	
873771152	Color Grid- game	4.5
873896639	Sudoku Professional	
873914888	Green Othello	4.5
873934003	Berry TD - The fantasy monster type defense styled strategy free game, berry edition	
874148858	Luck Star DressUp Game - Fashion Mania	
874193661	Rush for gold: California	3.5
874200464	Warfare Nations	4.0
874257691	SoccerStar	
874314213	Beauty Crush - Find The Same Girls	
874327871	Unblock my Ambulance	
874423890	DivineRight(Lite)	4.0
874611776	8192 Number Puzzle game	
874712903	Blockex	
874802649	Power Calculator for Gunbound	
874852415	Chess Hotel	
874859903	TrapGlass- break the checkered glass to capture the opponent	
874950068	Glow Ball Fall	
874984986	SquirrelWarz	4.5
875092179	Golf Solitaire - Classic	
875142167	Child Learn ABCs \uff0d Free to learn English in this app for kids	
875247425	Bubble Mania HD	
875328582	Wargame Korea 1950	4.0
875449062	BiPlane Tappy	
875465507	Tiny Stick-Man Skate-Boarding Awsome Pixel Game	
875589196	HD Poker: Texas Holdem	4.5
875613060	Quick Documents Pro for Office Productivity Docs	2.0
875641612	My ABCs Free - Baby Where	
875817087	Bad Eggs Online 2	4.0
875818701	Hyspherical	3.5
876298895	Storm Watch Ship - The Tornado and Hurricane Boat Chaser	4.0
876300064	Jelly Combos 2	
876306733	"""Papa's Bakery : Donut Maker"""	4.0
876313242	Toy Car Mini Golf Free : 3D Sports Game	
876355499	Free points betting game	
876357461	Guide for COC Edition - Tips,Tactics & Strategies with Troops and Resources calculator	3.0
876556544	Gold Star Game	
876661839	Scooch	4.5
876807358	Guess The Weed Strain!	3.5
876877186	Hearts Premium Edition HD	4.5
877504217	Multiplication Addict	4.0
877557257	Fusion 2048	4.5
877699973	Teachley: Mt. Multiplis	4.0
877988391	1010	5.0
878056771	Adelantado Trilogy. Book Two (Free)	4.5
878056810	Adelantado Trilogy. Book Two (Preemium)	3.5
878091081	Red Neon Ball Popper Mania: Forge a Fast Match!	
878106944	Steel Avengers - Global Tank War	4.0
878381883	Cash Clicker: Make It Rain Money Game	4.0
878405055	Color Flash!	
878514073	Crazy Cubez	
878590527	Sweet Field Factory - Addictive Sugar Delivery Saga	
878653232	Impossible Jelly Cube Match	1.5
878802311	Snappers!	
878856631	War Of Enemies	
878899919	Fancy Pants Fred! - A Free Running, Jumping and Falling Parkour Adventure	3.5
878922917	Warship Hunter	2.5
878923145	2048\u6b65\u6b65\u60ca\u5fc3 - \u5c0f\u4e3b\u5409\u7965\u7ecf\u51782048\u4e2d\u6587\u724815\u54081	5.0
878924812	Flyover - goes around the world	3.0
878974276	Arma Tactics Lite	2.5
878981723	Penalty Decider	5.0
879020222	Military Combat Plane Survival Blast - Fun War Escape Challenge	1.5
879057314	Microgue	3.5
879064587	Galaxy Defenders - Defense Planets with army of spaceships	
879202099	3D Basket-Ball Juggle Hoop Showdown Game	
879223908	"""Piano Style Tap - Don't hit 2 smash any red tiles only touch white tile with the black keys game"""	3.0
879295299	Aces Up - Solitaire	
879295382	Australian Solitaire	4.0
879295482	Canfield Solitaire - Classic	
879295614	"""Baker's Dozen Solitaire"""	4.5
879295687	Circus Solitaire	
879340936	Blood Lust - Dark Vampire RPG	4.5
879368032	Junkyard Futbol World Play for the Cup - Fun VIrtual Flick Simulator	
879437363	Operation : Stylish Number Game for Mental Improvement	
879580286	GameOn: predict soccer results	4.5
879724924	Bear Pop	3.0
879733874	"""Don't step white tile Edition - Piano tap style tiles with black speed keys"""	4.5
879790605	Steel Robot Gear Toss Tour - Fun Metal Shooting Frenzy	
879819770	Rainforest Monkey Fall Craze: Jaguar Grab Jungle Blitz	
879823663	IceFruit \u2014 Break the Ice!	
879826196	Hidden Objects Garden	
879902827	BrainMiner -Puzzle game to challenge your brain-	
879912309	Hidden Objects Garage	
879915179	64 free	
879920355	Filetto RT	
879923298	Towers Rush	3.5
879923462	Tower Rush Lite	4.5
879954175	Gem Defense	2.0
880003210	Fast and Cute Cashier	
880003434	Warlords Classic LITE - official port from Mac/PC/Amiga	5.0
880017562	Alien Creeps TD	4.5
880060162	Hero Sky: Epic Clash	4.5
880120788	Cell VS Virus	4.5
880222930	Huungree RPG	
880329043	Rabbit 3D	
880350880	Mine Quest - Dungeon Crawling RPG	4.0
880424461	"""Sid Meier's Starships"""	3.5
880455899	100 Ping Pong Balls - 3 Mini Physics Games Of Catching Balls in a Cup - Classic, Reverse and Mixed	4.5
880531375	SpotTheHustle	
880534843	"""Inside The Line Path - keep the dot in the line's two walls"""	3.5
880678856	Gardens Inc. 2 - The Road to Fame: A Building and Gardening Time Management Game	3.0
880682828	Gardens Inc. 2 - Road to Fame HD: A Building and Gardening Time Management Game	3.5
880735556	Gods of Olympus	4.5
880786305	Tossing Bills in the Club HD - Money Lover	4.0
880963492	Commander the Great War	3.5
880979727	Mister Swaggy Mickey Bird: Tropical Paradise Dive Free	
881060496	2048-\u5408\u96c6,\u7248\u672c\u6700\u5168\u76842048\u6e38\u620f	
881078129	Jezz Balls	
881106329	Magic Duels	3.5
881159471	SVGMAP	
881269745	Beach Battle Heroes - Beach Commando Warrior	
881270303	XCOM\xae: Enemy Within	4.0
881301907	Vimala Defense Warlords	4.0
881332992	100 Falling Balls - Fill The Cups: mini arcade game edition	5.0
881342787	Billionaire Capitalist Tycoon	4.5
881353508	Caro	2.5
881398668	Brain Games	3.0
881453419	SEVEN SEGMENTS	
881476586	2048 > 1024 > 512 > 256 > 128	
881625712	Keep On The Line - Doge Game Pocket Edition	
881635925	3D Beach Volleyball Finger Juggle	4.0
881671199	100 Blocks - Free Balls Physics Game	
881802738	Math Game - Brain Traning	
881874609	Bubble Buster Quest	4.5
881941481	Castle Doombad: Free to Slay	4.5
881945620	Summer Splash - Game	5.0
881948620	Smack the Mad Bandit Robbers - Send That Lawless Thief to Jail!	3.5
882219885	Royal Symbol 2	
882227485	Equality - The New Number Game	
882227485	Equality - The New Number Game	
882237471	Wrecking Ball Dodge	4.5
882241814	Jeepers Jumpers	
882244601	Hidden Objects House In Jungle	
882248810	Tractor Crew: Operation Cleanup	4.0
882256548	3D Hockey Puck Flick Rage Game for Free	1.5
882259933	Mafia vs Friends	
882265881	Ball-Toss	
882286414	Flying Monkey - Bop, Bam, Boom!	
882299484	Find  Objects In Ground	
882329317	Candy Rain: Make It Rain Candy Edition	4.0
882354608	Station Master HD	3.5
882374746	Impossible Stay In The Line	4.5
882398355	MineClear	
882404371	Rush for gold CA HD full	4.5
882446255	War of Balls	
882452427	DJ Speedball - Fast Arcade Ball Action	
882500997	Brave Warriors - Palm Loops with Hot Spot Marbles	4.5
882502422	"""Weird Cup - The World's Craziest Soccer Mini Games"""	4.5
882525717	Democracy 3	3.5
882565373	Fiasco Frog - Hop, Leap and Jump with Henry the Crazy Toad	4.5
882588505	Paupau	
882588964	Revello (\u30aa\u30f3\u30e9\u30a4\u30f3\u5bfe\u6226\u30b2\u30fc\u30e0 \u30aa\u30bb\u30ed \u30cb\u30a2)	4.5
882696299	Do Not Break - Get the crown	
882725254	Love Beyond Death	
883121962	Jetpack Ski Flying Stunt: Winter Sports Adventure	
883121962	Jetpack Ski Flying Stunt: Winter Sports Adventure	
883156723	Glow Jewel Connect Legends	4.0
883173095	Deep Space Return to The Gamma Sector Free	
883177762	Tiny Angry Monster Flick Shooter	
883182317	Food Battles HD - Addicting Real Time Strategy War Game	3.0
883200572	Hell On Earth - The Wars 2	3.5
883218826	100 - Cups and Balls Edition	4.5
883223734	Solarmax2	4.5
883251170	Dot Sequence	5.0
883314282	Firefight - WW2	4.0
883370636	Curio Quest	4.5
883434358	100 Balls plus 20	
883489140	2048 Puzzle Classic	
883504224	Shroom Doom!	4.5
883535107	Mind TD	
883539642	! OH Fantastic Free Kick + Kick Wall Challenge	
883555657	Truth or Dare Plus	
883660645	CITADELS: War Game Strategy	3.5
883693858	Titan war defense	
883755458	Lexology	4.5
883866620	Stop The Hero	2.0
883951727	Northern Tale 2 (Premium)	4.5
883956132	Dragon War\u2122	3.5
884006254	Wuzzit Trouble Extreme	
884014892	2048: Evolution	4.5
884096462	Beetle Battle Game	
884150792	Battle Ages	4.0
884233728	3d Candy Swipe Mania - Amazing Free Game for all Ages	
884282450	2048 Move The Tiles	4.5
884362995	Lizard Spock Expansion: Rock Paper Scissors	3.0
884377003	Learn Chinese Pinyin - Baby Where	
884428092	100 Pool Balls - Billiard Ed.	5.0
884474082	Shadow Defense	4.0
884516166	Crash Dive	4.0
884562783	Air Hockey Party	4.0
884768672	Design CAD - create and edit DWG/DXF/CTM drawing files	1.0
884777110	Target Horizon	
884782958	Asteroid Billionaire	3.5
884803182	Memory. Free	
884824401	Sudoku Dash	
884872823	Animal tile puzzle - Ultimate edition with elephant, lion, tiger, horse, zebra, rabbit, rodent, squirrel and fish	4.5
884896914	Melon TD - Free defense styled strategy game	5.0
884913883	Logic Ring Master: Crystal Orb Element Saga	4.5
884933457	Fruit Face Slice n Dice Shuriken Style	
884940002	White Tile Stacker - WTS	5.0
884980317	Repton 3	
885017273	Blood Bowl	3.0
885275731	Puppy Dog Mah Jongg Solitaire	4.5
885397015	Zombie Arena-Rise of Blades	
885498315	Angry Monster!!	
885632169	Suggest 2048 - hooked on number puzzle!	
885695051	Money Stacks - Make Dollars Rain Down	5.0
886053218	Impossible Pattern Puzzle Game	4.0
886087166	FlipPix Art - Country Life	
886115521	Bouncy Chicken: Get the Worms!	
886276113	Trampoline Stickman Thief: Diamond Mania	
886293612	Baby Chimp Banana Boat Vs Zombie Robot Laser Shark Attack.	
886356526	Four in a Row best kids board game	
886504442	Learn Pinyin English Math Class	
886547277	Me Girl Celebs - Dress your way to movie stardom!	4.5
886552148	Pacific Battles Lite	
886556499	Petagon: Rise of the Dragonlord	3.5
886563158	Blak Le Rat - Grafitti Edition	5.0
887028491	Star Traders 4X Empires Elite	5.0
887038408	Slide It+	
887089111	Spot Beauty Differences Puzzle	
887152026	Jumping Dr. Tap 3: Brothers Revenge on Galaxy 8 - Free Game Edition	
887330517	Smack The Boss FREE - Stress Reliever Game	4.0
887342403	Mahjong Match - 2048 \u9ebb\u5c06	3.5
887371365	Popstar Fruit Bubble Popper	
887388761	2048 Hexagon Classic Edition	
887397884	Zippy Zone - Crazy board game	5.0
887486094	U-Boat Commander II	
887645286	3D Bug Farm Flick N Fling Game for Free	
887693103	Learn Spell Chinese	
887700839	AbsoluteShell	5.0
887748263	Hidden Objects Forest	2.0
887768226	Star Conquest - Galaxian Trek and Planet Wars (HD)	
887936780	Empire Tiny	
887965880	My Speed Test	4.5
888044412	Sporty Puzzle	5.0
888073356	Age of Castles (Official)	2.0
888094589	3D Galaxy Infinite Colony Planet Tactical Flick Game for Free	1.5
888099309	Neon Glow Shapes Puzzle: Threes a Match!	
888186954	Mine Pong Physics Game - 100 Crafty Balls Challenge	4.5
888196962	Phacil	
888225023	Draughts Bluetooth	
888251001	Geography iGCSE 9-1 Cambridge	
888259361	SpareCash	
888287543	Bombardment - Battleship Duell	4.5
888301660	2048 - number slider puzzle for iPad	
888304079	Bingo Bongo - Free Bingo Game	
888374841	Almighty Dragons Flying High Skies Quest Puzzle Game	
888457565	City 2048	4.5
888569494	Angry Shark Revenge - When Sharks Attack	4.5
888592628	Retro-Connecting Box	4.5
888645314	My Pretty Little Pony Dash FREE- A Magical Fairy World Game	2.0
888645548	Bomb Blaster Arms Defense Combat Fragger Brigade	
888667459	An Ice Tower Stacking Challenge - Fun Free Match Frozen Blocks Game	
888701082	Viking Tale	
888705637	8192 HD can you finish these challenge?	
888768684	World Champion 2014	
888804061	4096 5x5 - redesigned	
888859476	Mafia for Tango	3.5
888931846	Stick Save - Stickman Beach Party	3.5
889382180	Blob TD	
889442611	Sticky Monsters	5.0
889551018	2048 League of Legends Edition	4.0
889588314	History iGCSE 9-1 Cambridge	
889615020	Zero - Endless Version of 2048	
889665180	Addictive Mahjong Emoji HD	4.5
889676146	2048 Army	4.5
889707900	Color Circles (EN)	
889723023	Binary 21	
889740352	3D Chess Game	4.5
889795777	Billiards Pro	4.0
889829467	Farm Animal Runners - Lost In The Wilderness Adventure	
889863693	Colony Defenders 2 - TD Game	
889869710	Wall Street Online	3.0
889896583	Iron Sea Frontier Defenders TD	3.5
890173549	Baby Dino Memory Match - A cute dinossaur memory game	
890204290	Spiderette Classic Solitaire	
890204634	Circle Ace	
890207915	Cruel Solitaire - Classic	2.0
890297395	Smiley Line Free	4.0
890345505	"""Hero's Throne"""	4.5
890350494	Wrong Way Taxi Driver FREE- Mini Cab Traffic Racer	
890399883	RISING WAR - Star Of Thrones Special Edition Strategy Game	4.0
890451019	\u0662\u0660\u0664\u0668 \u0639\u0631\u0628\u064a	
890479211	Bio Inc. Platinum - Biomedical Plague	4.5
890627518	Space Of Maths	
890657103	Slider Square	
890753179	Tap Tap Boom - Endless Missile Defense Game	
890825023	Jelly Wars	4.5
890897106	Speed Tap - How fast are your fingers?	
890932971	8bitWar: Origins	4.5
890954130	Mickey & the Maze - The Mouse Line Edition Free	3.5
890977627	Air Force Helicopter vs. Zombie Terrorists	
891099412	Panal Puzzle	
891099609	Panal Puzzle Lite	4.5
891103545	Snake Hunter - marble shooter	
891196529	Gems of Ra	5.0
891243551	Warhunger	
891328640	Civil War Battles - Corinth	
891398378	Battle Tails	4.5
891549158	Memory Magick - Turn on your brain	
891552189	Princess Fashion Girl - grooms makeup girls games	
891558960	Pair Away	4.5
891576323	BombDisposal TimeAttack!	
891589519	2048 High Heels	
891700367	Plague: \u041b\u0435\u043a\u0430\u0440\u044c vs \u0418\u043d\u043a\u0432\u0438\u0437\u0438\u0442\u043e\u0440	4.0
891701734	Machine Gun Zombie	
891746282	Color Block Puzzle - Match 3	5.0
891927382	Van Mapper	
891959606	Tri Peaks 4th of July	4.0
892024842	Ninja Mouse Cheese Grab Mayhem	
892041876	Tsumego Pro (Go problems)	4.5
892123033	HexLogic - Seashells	
892123874	Basra!	4.0
892194966	Predikt - Hidden Object Puzzle Game	4.5
892229306	Blackjack Solitaire Supreme	4.5
892241316	Chain Reactions	5.0
892257474	59049!	4.0
892274889	Logis Tycoon	3.5
892320294	Tactile Wars	3.5
892333518	Jewel Fever 2 HD	4.0
892365114	Xpert Eleven Soccer Manager	3.0
892388552	Toilet Treasures - Time for a Bathroom Adventure Game	4.0
892402376	Quicksilver Ball Game	
892469399	2048 Backwards	
892627831	Battle Fleet 2	4.5
892657298	Sling Hit	
892812659	80 Days	4.5
892817176	Jogo Caf\xe9 do S\xedtio	
892823164	Board for MtG	
892850886	Corn Pop - Popcorn collector	
892955084	Mafia Mystery	4.5
892968728	Toilet Paper Tycoon: Make It Rain In The Bathroom Game	3.5
893160037	400 Arba3meyeh Singleplayer	2.5
893212804	2048 Tetro	
893218518	Metro 2033 Wars	4.0
893311679	Canada Game	
893407740	Bug Village Smasher Amazing War Quest	
893444350	Hidden Object Countryside Love	4.0
893447125	Star Realms	4.5
893448956	Tiny Guardians	4.5
893614412	Gingerbread Cookie Run FREE- A Dash Through the Bread Line	4.5
893625589	Ant War Games	
893651471	Doors & Keys	4.5
893791642	Pull Sticks	
893830354	Tens\u2122	
893872321	100 - The Edition of Cups and Balls	5.0
893923668	Dungeon of the Endless	4.5
893944381	Monstersmash	
893988270	Civil War Battles - Atlanta	
894064113	Tap Baby Dragon - Lucky Falling Escape	
894122546	Trucker Parking Simulator Deluxe	
894166968	Tactics Maiden	5.0
894186618	Chinese Chess Premium	4.0
894272632	Past Mistakes - Science Fiction dystopian Book app	4.5
894293034	Celestial Fleet	4.0
894293985	Hex Board Game	
894319426	Fruit Line Link Quest Match Puzzle	
894320931	2048 - Supports Undo	
894324370	Baby Learn Animals - Baby Where	
894373788	"""Don't Drop The Ball!!!"""	
894381123	Follow the Thin Line - Move the Dot with Your Finger	2.5
894430140	Drawtopia Lite	4.5
894480223	Bacon Food Clickers: 100 Click Challenge FREE - Catch that Hot Pig Smell!	2.5
894483188	"""Wild Dolphin Flipper Friend's! - FREE Game"""	
894494519	Brofist Legend	4.0
894631758	Medieval Merchant	3.0
894778729	CivCrafter	4.5
894890292	Fast Shogi Pro	
894893771	Happy Fish Fall Down	
895156008	Lovebirds - The Game	4.0
895348153	100 Doors Escape Now	4.0
895401858	Zoo Turn	4.0
895457338	Centaur Hunter	5.0
895461170	Puzzle Heroes - Fantasy RPG Adventure Game	4.5
895462868	Dino Bash - Defend & Fight	5.0
895574649	Executioner 2	4.5
895686246	Bubble Crush - Highly Addictive Game	
